,title,address,price,price_per_sqm,rooms,sqm
518,"Apartament 4 camere de vanzare in Centru, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",565000,4520,4,125
854,"Apartament 5 camere de vanzare in Grigorescu, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",550000,2750,5,200
7290,Apartamente-Investitie-Ultracentral,"Centru, Cluj-Napoca, Cluj",550000,2477,7,222
8019,"Penthouse in Zorilor, 160 mp, 4 camere, terasa de 200 mp, 2 garaje, gr","Zorilor, Cluj-Napoca, Cluj",549000,3515,4,156.18
5515,"Apartament 4 camere de vanzare in Marasti, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",520000,3768,4,138
7101,"Penthouse, Riviera Luxury 155mp, terasa 55, garaj","Strada Slanic, Gheorgheni, Cluj-Napoca, Cluj",500000,3226,4,155
8966,"Apartament tip penthouse, 4 camere, 156mp, zona Eugen Ionesco","Strada Eugen Ionesco, Europa, Cluj-Napoca, Cluj",500000,3205,4,156
8647,"Apartament tip penthouse, 4 camere, zona Eugen Ionesco","Europa, Cluj-Napoca, Cluj",500000,3125,4,160
4531,"Ocazie Rara! Imobil Istoric, Zona Centrala, 200 mp, 4 Camere","Strada Stefan Ludwig Roth, Gruia, Cluj-Napoca, Cluj",500000,2500,4,200
5806,Imobil 3 apartamente | 4 locuri de parcare | 3 Niveluri,"Manastur, Cluj-Napoca, Cluj",500000,2439,3,205
9113,Apartament cu scara interioara in Buna Ziua!,"Buna Ziua, Cluj-Napoca, Cluj",500000,2326,3,215
7823,Penthouse de 240 mp+terase de 480 mp!,"Gruia, Cluj-Napoca, Cluj",500000,2083,5,240
8604,"Penthouse, 156 mp+terasa de 140 mp+ gradina de 150 mp in Zorilor!","Europa, Cluj-Napoca, Cluj",499900,3204,4,156
8617,"Apartament tip penthouse cu 4 camere, 2 parcari subterane, zona Europa","Europa, Cluj-Napoca, Cluj",499800,3183,4,157
8450,"Apartament unic, 4 camere, 135mp, modern, etaj 1, parcare, ultracentra","Centru, Cluj-Napoca, Cluj",499000,3696,4,135
6139,"Apartament exclusivist, Ultracentral","Centru, Cluj-Napoca, Cluj",499000,3441,6,145
6073,Penthouse cu o panorama superba in cartierul Europa,"Europa, Cluj-Napoca, Cluj",490000,3141,5,156
7253,Penthouse de vânzare în zona Europa,"Europa, Cluj-Napoca, Cluj",490000,3141,4,156
7606,Penthouse spre vanzare cu un view superb in cartierul Europa!,"Europa, Cluj-Napoca, Cluj",490000,3121,4,157
5647,Penthouse in Piata Cipariu - de vanzare,"Andrei Muresanu, Cluj-Napoca, Cluj",489999,4804,4,102
302,"100 mp Penthouse, Parcul Central, LUX, aproape de centrul istoric","Zorilor, Cluj-Napoca, Cluj",480000,4800,3,100
1320,"Apartament 3 camere de vanzare in Centru, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",480000,4800,3,100
1779,Apartament ultracentral exclusivist pentru un stil de viata premium,"Centru, Cluj-Napoca, Cluj",480000,4800,3,100
3699,Penthouse cu 3 camere de vanzare in cartierul Andrei Muresanu,"Andrei Muresanu, Cluj-Napoca, Cluj",480000,4800,3,100
4725,"Comision 0% Penthouse superb de 3 camere cu parcare subterana ,Parcul","Centru, Cluj-Napoca, Cluj",480000,4800,3,100
4791,"Penthouse de lux, bloc nou, 100mp, terasa 42mp, garaj, Parcul Central","Centru, Cluj-Napoca, Cluj",480000,4800,3,100
5069,Penthouse elegant langa Parcul Central,"Centru, Cluj-Napoca, Cluj",480000,4800,3,100
7363,"Apartament cu 3 camere ultracentral, pozitie excelenta, Piata Muzeului","Centru, Cluj-Napoca, Cluj",480000,3529,4,136
8070,Oportunitate investitie! 4studiouri de vanzare pentru regim hotelier!,"Centru, Cluj-Napoca, Cluj",480000,3429,1,140
5099,"Apartament 4 camere de vanzare in Centru, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",480000,3097,4,155
7250,"Penthouse 220mp, 2 parcari, zona Andrei Muresanu","Andrei Muresanu, Cluj-Napoca, Cluj",480000,3000,4,160
5023,"Apartament in vila, cartier Andrei Muresanu","Andrei Muresanu, Cluj-Napoca, Cluj",480000,2824,4,170
8867,Casa de vanzare in Andrei Muresanu,"Andrei Muresanu, Cluj-Napoca, Cluj",475000,3519,7,135
1324,"Apartament 4 camere de vanzare in Centru, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",472000,3986,4,118.4
479,"Apartament 5 camere de vanzare in Andrei Muresanu, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",470000,3481,5,135
9121,Oportunitate pentru investitie in Andrei Muresanu!,"Andrei Muresanu, Cluj-Napoca, Cluj",462500,3426,6,135
845,"Apartament 4 camere de vanzare in Zorilor, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",460000,4986,4,92.26
5240,Oportunitate de investitie! 4 apartamente de o camera cu o...,"Strada Napoca, Centru, Cluj-Napoca, Cluj",460000,2968,4,155
5889,Exclusivitate!! Penthouse zona Grand Hotel Italia,"Andrei Muresanu, Cluj-Napoca, Cluj",455000,2758,4,165
7428,"Proprietate unica, Cetatuie","Gruia, Cluj-Napoca, Cluj",450000,5625,3,80
7285,"Penthouse unic in centru, 100 mp si terasa de 60 mp, panorama","Strada Lehrer Milton, Centru, Cluj-Napoca, Cluj",450000,4509,3,99.8
7259,"Apartament ultracentral, strada Clinicilor, 114 mp utili","Centru, Cluj-Napoca, Cluj",450000,3947,4,114
