,title,address,price,price_per_sqm,rooms,sqm
1331,Cismigiu - Calea Plevnei | 2 Camere | Centrala Imobil | Pet Friendly,"Intrarea Ezareni, Cismigiu, Sectorul 1, Bucuresti",450,11.25,2,40
1344,Cismigiu - Plevnei / 2 Camere / Centrala Imobil / AC / Renovat,"Intrarea Ezareni, Cismigiu, Sectorul 1, Bucuresti",450,11.25,2,40
1372,2 Camere | Cismigiu | Recent Renovat | Centrala Imobil,"Intrarea Ezareni, Cismigiu, Sectorul 1, Bucuresti",450,11.25,2,40
1878,Apartament 2 camere || Foisorul de foc || Mobilat modern,"Strada Mihai Eminescu, Eminescu, Sectorul 2, Bucuresti",450,11.25,2,40
2398,Studio | Central Address Residence | Parcare | Centrala | AC | Balcon,"Strada Nasaud, Rahova, Sectorul 5, Bucuresti",450,11.25,1,40
2937,Eminescu | 2 camere | Centrala proprie,"Strada Iancu Capitanu, Mosilor, Sectorul 2, Bucuresti",450,11.25,2,40
3305,Garsoniera Decomandata | Plaza Residence Faza 4 | Prima Inchiriere,"Strada Sergent Constantin Moise, Militari, Sectorul 6, Bucuresti",450,11.25,1,40
4454,Garsoniera Politehnica + Loc Parcare Inclus,"Bulevardul Iuliu Maniu, Militari, Sectorul 6, Bucuresti",450,11.25,1,40
4705,"Garsoniera decomandata, complet utilata, centrala proprie, m. imediata","Damaroaia, Sectorul 1, Bucuresti",450,11.25,1,40
4766,Apartament 2 Camere / Mega Mall / Metrou /,"Soseaua Pantelimon, Pantelimon, Sectorul 2, Bucuresti",450,11.25,2,40
6895,Titulescu/Grivita/3camere+curte individuala/2gs/terasa/et1/1/2013/prop,"Damaroaia, Sectorul 1, Bucuresti",450,11.25,3,40
6983,Piata Sudului / Garsoniera / Centrala / PARCARE / Balcon,"Soseaua Oltenitei, Berceni, Sectorul 4, Bucuresti",450,11.25,1,40
7921,Garsoniera / Sisesti / Centrala / Balcon,"Soseaua Gheorghe Ionescu Sisesti, Straulesti, Sectorul 1, Bucuresti",450,11.25,1,40
8279,ap 2 cam Rose Garden si loc de parcare subteran,"Sectorul 2, Bucuresti",450,11.25,2,40
8327,Inchiriere garsoniera Central Adress Residence,"Strada Nasaud, Rahova, Sectorul 5, Bucuresti",450,11.25,2,40
8697,Inchiriere Garsoniera spatioasa Pta Victoriei Clinica Sanador,"Strada Buzesti, Victoriei, Sectorul 1, Bucuresti",450,11.25,1,40
593,De Inchiriat | Apartament/Duplex 6 camere | Central Address,"Rahova, Sectorul 5, Bucuresti",1799,11.24,6,160
2915,Apartament 3 camere Herastrau | Sat Francez | Parcare,"Sectorul 1, Bucuresti",1799,11.24,3,160
7371,"Dorobanti, 3camere ,2bai, 2balc, 80mp, mob\utilat, 899Euro","Intrarea Tudor Stefan, Floreasca, Sectorul 1, Bucuresti",899,11.24,3,80
2637,Închiriez garsonieră,"Berceni, Sectorul 4, Bucuresti",191.15,11.24,1,17
2767,Închiriez garsoniera,"Berceni, Sectorul 4, Bucuresti",191.15,11.24,1,17
4827,Inchiriez Apartament 3 camere / Spatiu Comercial,"Sectorul 2, Bucuresti",820,11.23,3,73
2065,"PIATA MUNCII-DELEA VECHE, COMPLEX PRIVAT BLOC 2011, COMISION 0%!","Pasajul Piata Muncii, Iancului, Sectorul 2, Bucuresti",700,11.22,3,62.37
5690,"CALEA CALARASILOR-DELEA VECHE, COMPLEX PRIVAT, BLOC 2011 !","Strada Delea Veche, Iancului, Sectorul 2, Bucuresti",700,11.22,3,62.37
1548,"NEW! 2 Camere + Parcare, Cloud9, Aviatiei, Promenada, Herastrau","Aviatiei, Sectorul 1, Bucuresti",673,11.22,2,60
41,Inchiriere studio - garsoniera Exigent Plaza-Lujerului - LUX,"Militari, Sectorul 6, Bucuresti",449,11.22,1,40
2890,"GM1521 Inchiriere duplex 3 camere Cotroceni, nemobilat","Cotroceni, Sectorul 5, Bucuresti",1300,11.21,3,116
55,Inchiriere apartament cu 2 camere spatios in zona Baneasa,"Strada Meteorologiei, Baneasa, Sectorul 1, Bucuresti",650,11.21,2,58
1603,Regie Residence I 2 camere I Loc Parcare I Prima Chirie,"Grozavesti, Sectorul 6, Bucuresti",650,11.21,2,58
1927,2 Camere Lux Trio Bridge 3Min Metrou Crangasi Bloc 2022 Terasa Mare,"Crangasi, Sectorul 6, Bucuresti",650,11.21,2,58
2293,"Inchiriez Apartament 3 Camere - Calea Grivitei, Sect 1, Bucuresti","Damaroaia, Sectorul 1, Bucuresti",650,11.21,3,58
3505,"Apartament nou de inchiriat, 2 camere + loc de parcare-Regie Residence","Militari, Sectorul 6, Bucuresti",650,11.21,2,58
3555,"AP. 2 CAMERE PRIMA INCHIRIERE, LOC PARCARE, INCALZIRE PARDOSEALA, LIFT","Vitan, Sectorul 3, Bucuresti",650,11.21,2,58
