,title,address,price,price_per_sqm,rooms,sqm
36,Apartament cu 2 camere semidecomandat - Zona Circumvalatiuni,"Strada Labirint, Circumvalatiunii, Timisoara, Timis",350,7.78,2,45
58,Apartament cu 2 camere| PET FRIENDLY | Dacia,"Strada Labirint, Circumvalatiunii, Timisoara, Timis",350,7.78,2,45
111,"Prima închiriere! Studio Premium, Vivalia Grand, Tipografilor!","Cetate, Timisoara, Timis",350,7.78,1,45
151,"Apartament de 2 camere, terasa, loc de parcare, zona Ciarda Rosie","Strada Matei Millo, Ciarda Rosie, Timisoara, Timis",350,7.78,2,45
695,"Apartament cu 2 camere, centrala proprie, zona Gheorghe Lazar","Circumvalatiunii, Timisoara, Timis",350,7.78,2,45
819,Apartament in bloc nou la prima inchiriere,"Ciarda Rosie, Timisoara, Timis",350,7.78,2,45
820,Apartament 2 camere zona Gheorghe lazar,"Cetate, Timisoara, Timis",350,7.78,2,45
1027,Apartament nou in Braytim-Calea Urseni,"Ciarda Rosie, Timisoara, Timis",350,7.78,2,45
1057,"Apartament 2 camere, Ultracentral cu centrala proprie","Cetate, Timisoara, Timis",350,7.78,2,45
6,Ofer spre inchiriere apartament 2 camere,"Calea Sagului, Timisoara, Timis",350,8.75,2,40
117,"Apartament de 2 camere, parter, zona Mircea cel Batran","Strada Rudaria, Ronat, Timisoara, Timis",350,8.75,2,40
118,"Studio de 35 mp, nemobilat, parter, zona Mircea cel Batran","Strada Rudaria, Ronat, Timisoara, Timis",350,8.75,1,40
270,Apartament 1 camera Ultracentral P-ta Marasti !!,"Cetate, Timisoara, Timis",350,8.75,1,40
294,"Apartament cu 2 camere,Complexul Studentesc","Campus Universitar, Timisoara, Timis",350,8.75,2,40
694,"Apartament cu 2 camere,Aleea Ghirodei","Cetate, Timisoara, Timis",350,8.75,2,40
911,"Apartament cu 2 camere, semidecomandat, in zona Take Ionescu","Cetate, Timisoara, Timis",350,8.75,2,40
1026,"Apartament cu 2 camere, bloc nou, zona Steaua","Steaua, Timisoara, Timis",350,8.75,2,40
88,Ofer spre inchiriere apartament cu 2 camere renovat in calea girocului,"Telegrafului, Timisoara, Timis",350,9.21,2,38
928,Apartament semidecomandat 1 camera in zona COMPLEXUL STUDENTESC,"Campus Universitar, Timisoara, Timis",350,10.29,1,34
380,"Aparatament de 1 cameră, renovat recent, Complexul Studențesc","Aleea Minis, Campus Universitar, Timisoara, Timis",350,11.67,1,30
196,"Apartament cu 2 camere, centrala termica, Ultracentral","Cetate, Timisoara, Timis",359,5.98,2,60
211,Apartament 3 camere liceul Auto 0 comision,"Freidorf, Timisoara, Timis",360,4.24,3,85
971,"Apartament 3 camere , semidecomandat, cu loc de parcare","Steaua, Timisoara, Timis",360,5.14,3,70
26,Lipovei Apartament 2 camere,"Strada Ion Ionescu de La Brad, Lipovei / Calea Sever Bocu, Timisoara, Timis",360,5.54,2,65
1049,"Apartament cu doua camere si centrala proprie, Aradului","Araduluri Est, Timisoara, Timis",360,6.55,2,55
633,Zona Cetatii|2 camere|centrala|modern,"Bulevardul Cetatii, Circumvalatiunii, Timisoara, Timis",360,6.92,2,52
750,Apartament 2 camere | Pet Friendly | Spitalul Județean,"Strada Dr. Ioan Muresan, Calea Girocului, Timisoara, Timis",360,6.92,2,52
1197,"Proprietar, inchiriez apartament cu 2 camere","Cetate, Timisoara, Timis",360,6.92,2,52
182,Apartament Deosebit cu 2 Camere |Zona Piata 700,"Strada Coriolan Brediceanu, Cetate, Timisoara, Timis",360,7.2,2,50
1240,"Apartament 2 camere, zona Iulius Mall","Lipovei / Calea Sever Bocu, Timisoara, Timis",360,8,2,45
1164,Apartament cu o camera in Complexul Studentesc,"Campus Universitar, Timisoara, Timis",360,10.59,1,34
960,Apartament 3 camere de inchiriat,"Strada Mures, Calea Sagului, Timisoara, Timis",362.17,5.17,3,70
1099,"Închiriez apartament mobilat nou, 2 camere decomandat Timișoara","Cetate, Timisoara, Timis",365,7.02,2,52
953,"Apartament cu 1 camera, decomandat, in IRIS, zona Aradului","Araduluri Est, Timisoara, Timis",365,9.12,1,40
615,Apartament luminos cu 2 camere | Zona Dacia,"Bulevardul Cetatii, Circumvalatiunii, Timisoara, Timis",369,7.69,2,48
849,"Apartament cu 3 camere, semidecomandat, in zona Elisabetin","Campus Universitar, Timisoara, Timis",370,4.62,3,80
41,De închiriat apartament Bucovina 2 camere,"Cetate, Timisoara, Timis",370,5.29,2,70
323,Apartament cu 3 camere | Dacia,"Strada Labirint, Circumvalatiunii, Timisoara, Timis",370,5.29,3,70
942,"Apartament cu 2 camere, decomandat, in zona Calea Sagului","Steaua, Timisoara, Timis",370,5.29,2,70
946,Zona Spitalul Judetean |3 camere|centrala|2x debara,"Strada Nicolae Iliesu, Calea Girocului, Timisoara, Timis",370,5.29,3,70
216,CM495 2 Camere | Complexul Studentesc,"Campus Universitar, Timisoara, Timis",370,6.17,2,60
246,"Apartament cu 2 camere in zona Complexului Studentesc, centrala termic","Campus Universitar, Timisoara, Timis",370,6.17,2,60
392,"Apartament cu 2 camere, decomandat, in Buziasului","Zona Soarelui, Timisoara, Timis",370,6.17,2,60
580,Apartament superb cu 2 camere | Ultracentral,"Strada Colonel Ion Enescu, Cetate, Timisoara, Timis",370,6.17,2,60
667,Apartament spatios 2 camere | Take Ionescu,"Cetate, Timisoara, Timis",370,6.49,2,57
147,"Apartament 2 camere, 56mp, zona Iosefin","Strada Gelu, Iosefin, Timisoara, Timis",370,6.61,2,56
250,Apartament 2 camere Iosefin,"Iosefin, Timisoara, Timis",370,6.61,2,56
947,Apartament cu 3 camere in zona Dacia,"Araduluri Est, Timisoara, Timis",370,6.61,3,56
105,Proprietar inchiriez apartament 2 camere,"Cetate, Timisoara, Timis",370,6.73,2,55
