,title,address,price,price_per_sqm,rooms,sqm
495,Apartament 2 camere Pacurari -ALFA Bank,"Soseaua Pacurari, Pacurari, Iasi, Iasi",300,6,2,50
576,"Apartament 2 camere Pacurari , 50 metri, etaj 2 Cod:150963","Soseaua Pacurari, Pacurari, Iasi, Iasi",300,6,2,50
1001,Cug rond vechi plan secund bulevard,"Centru, Iasi, Iasi",300,6,2,50
112,"Apartament 2 camere Canta, 48mp, CT, mobilat + utilat","Podu Ros, Iasi, Iasi",300,6.25,2,48
597,"Apartament 2 camere Bucium , 47 metri, etaj parter Cod:150991","Soseaua Bucium, Bucium, Iasi, Iasi",300,6.38,2,47
650,"Apartament 2 camere Podu Ros , 46 metri, etaj 3 Cod:150921","Podu Ros, Iasi, Iasi",300,6.52,2,46
201,Centru Gara ( Arcu) apartament 1 camera cu loc parcare inclus,"Gara, Iasi, Iasi",300,6.67,1,45
209,Apartament cu o camera,"Strada Carpati, Nicolina 2, Iasi, Iasi",300,6.67,1,45
263,"Apartament 1 camera Gara , 45 metri, etaj 1 Cod:150618","Strada Garii, Gara, Iasi, Iasi",300,6.67,1,45
596,apartament de închiriat,"Centru, Iasi, Iasi",300,6.67,2,45
737,"Apartament de 2 camere, semidecomandat, 45mp, zona Frumoasa","Bulevardul Poitiers, Manta Rosie, Iasi, Iasi",300,6.67,2,45
700,Apartament 1 camera decomandat bloc nou zona Centru,"Tudor Vladimirescu, Iasi, Iasi",300,6.82,1,44
433,Poitiers | O camera | Mutare Imediata,"Bulevardul Poitiers, Manta Rosie, Iasi, Iasi",300,7.14,1,42
517,"Apartament de o cameră, decomandat, 42mp, zona Păcurari","Soseaua Pacurari, Pacurari, Iasi, Iasi",300,7.14,1,42
953,Inchiriez apartament cu o camera zona Cug (Selgros),"CUG, Iasi, Iasi",300,7.14,1,42
4,Centru Gara Mc Donalds apartament 1 camera,"Gara, Iasi, Iasi",300,7.5,1,40
155,"1CD Bularga Baza 3 , lângă Silk , Carrefour","Baza 3, Iasi, Iasi",300,7.5,1,40
165,"Apartament de 2 camere, decomandat, 40mp, zona Valea Adanca","Strada Bazei, CUG, Iasi, Iasi",300,7.5,2,40
623,Inchiriere 1 camera - Lidl Nicolina,"Podu Ros, Iasi, Iasi",300,7.5,1,40
847,"Apartament de 1 cameră, decomandat, 40mp, zona Centrala","Strada Garii, Uzinei, Iasi, Iasi",300,7.5,1,40
867,"De inchiriat,2 camere, open space, mobilat si utilat,Bucium-Poitiers","Bucium, Iasi, Iasi",300,7.5,2,40
788,Chirie | Studio Bucium,"Bucium, Iasi, Iasi",300,7.69,1,39
424,Apartament o camera,"Tatarasi Sud, Iasi, Iasi",300,7.89,1,38
512,"Apartament cu 1 camera, 37 mp, CUG","Soseaua Nicolina, CUG, Iasi, Iasi",300,8.11,1,37
14,"Apartament 1 cameră 36,5","Centru, Iasi, Iasi",300,8.33,1,36
22,Apartament 1 camera Pacurari Persona fizics,"Canta, Iasi, Iasi",300,8.33,1,36
324,"Apartament 1 camera D, in Podul de Fier,","Centru, Iasi, Iasi",300,8.33,1,36
65,Apartament 1 camera + parcare Elite Residence Tatarasi,"Aviatiei, Iasi, Iasi",300,8.57,1,35
190,Inchiriere apartament 1 camere Pacurari,"Pacurari, Iasi, Iasi",300,8.57,1,35
359,Apartament 1 camera Baza 3-Carrefour Felicia,"Soseaua Nationala, Podu Ros, Iasi, Iasi",300,8.57,1,35
228,Inchiriez ap 1camera Nicolina prima statie,"Centru, Iasi, Iasi",300,8.82,1,34
428,Închiriez apartament cu o camera,"Centru, Iasi, Iasi",300,8.82,1,34
997,Apartament cu o camera -bucatarie separata -pozitie buna -nou,"Centru, Iasi, Iasi",300,8.82,1,34
21,Apartament 1 Camera zona Tatarasi - 300 euro,"Bulevardul Chimiei, Tatarasi Sud, Iasi, Iasi",300,9.09,1,33
135,Apartament 1 camera Concept Cantra 300 euro,"Stradela Canta, Canta, Iasi, Iasi",300,9.09,1,33
615,PERSOANA FIZICA inchiriez apartament cu o camera începând cu 1 iunie,"CUG, Iasi, Iasi",300,9.09,1,33
315,Inchiriere Garsoniera Tatarasi,"Podu Ros, Iasi, Iasi",300,9.38,1,32
119,Apartament 1 Camera Centru - 300 euro,"Bulevardul Independentei, Centru, Iasi, Iasi",300,10,1,30
441,Apartament 1 camera Palas Campus,"Strada Alexandru Voda Ipsilanti, Uzinei, Iasi, Iasi",300,10.71,1,28
248,"Apartament 1 camera,Zona Metalurgiei","Bulevardul Chimiei, Zona Industriala, Iasi, Iasi",300,11.11,1,27
304,Garsoniera zona Iulius Mall * Tudor,"Centru, Iasi, Iasi",300,11.11,1,27
486,Garsoniera de inchiriat Tatarasi,"Podu Ros, Iasi, Iasi",300,11.11,1,27
993,Piata Unirii UMF/ Univ Cuza Garsoniera de inchiriat ultracentral,"Podu Ros, Iasi, Iasi",300,11.11,1,27
94,Apartament 1 Camera Gara - 300 euro,"Strada Bacinschi, Gara, Iasi, Iasi",300,11.54,1,26
295,Închiriez garsoniera-Zona la familial Alexandru cel Bun,"Centru, Iasi, Iasi",300,12,1,25
377,Piata Unirii UMF/Univ. Cuza Garsoniera De Inchiriat,"Podu Ros, Iasi, Iasi",300,12,1,25
191,"Apartament 1 camera, zona Alexandru","Strada Milcov, Alexandru Cel Bun, Iasi, Iasi",300,13.04,1,23
197,Garsoniera Alexandru cel Bun - 15 min Copou,"Dacia, Iasi, Iasi",300,13.04,1,23
287,"Apartament 1 camera 42 mp, zona Poitiers","Bulevardul Poitiers, Frumoasa, Iasi, Iasi",301,7.17,1,42
100,Inchiriez apartament cu 2 camere,"Pacurari, Iasi, Iasi",301.81,5.59,2,54
15,ofer spre inchiriere ap 2 camere Iasi,"Centru, Iasi, Iasi",301.81,7.55,2,40
423,Închiriez Apartament bloc Nou! 5 minute Iulius mall! Zona Tataras,"Centru, Iasi, Iasi",301.81,8.16,1,37
1011,Inchiriere apartament 1 camera,"Centru, Iasi, Iasi",301.81,11.61,1,26
578,Apartament 1 camera de inchiriat,"Centru, Iasi, Iasi",310,7.75,1,40
580,Închiriez apartament cu o camera recent renovat,"Centru, Iasi, Iasi",310,7.75,1,40
314,"Apartament 3 camere, zona Piata Dacia, CT","Dacia, Iasi, Iasi",320,4.27,3,75
537,Apartament cu 2 camere decomandat Nicolina Catedrala Pizza Nico,"Nicolina 1, Iasi, Iasi",320,5.71,2,56
836,Inchiriez aprtament 2 camere Nicolina la strada etaj 1,"Nicolina 1, Iasi, Iasi",320,5.82,2,55
611,"Ap.2 cam SD,48 mp,Tatarasi","Tatarasi Nord, Iasi, Iasi",320,6.67,2,48
705,Apartament 2 camere Canta Dream Village + parcare,"Canta, Iasi, Iasi",320,6.67,2,48
30,chirie apartament 2 camere,"Galata, Iasi, Iasi",320,6.81,2,47
141,Apartament 1 camera Pacurari-rediu -loc parcare 320 euro,"Soseaua Rediu, Pacurari, Iasi, Iasi",320,6.96,1,46
1019,"LUX- APART 1 CAM 46 mp, et 2, Esplanada-NICOLINA","Centru, Iasi, Iasi",320,6.96,2,46
159,Apartament cu 2 camere,"Strada Libertatii, Nicolina 2, Iasi, Iasi",320,7.11,2,45
743,Inchiriez ap 2 camere decomandat etaj 1 vis a vis de Kaufland Nicolina,"Centru, Iasi, Iasi",320,7.11,2,45
99,"Proprietar, Tatarasi, inchiriez apartament 2 camere, AC, CT, renovat","Centru, Iasi, Iasi",320,7.8,2,41
313,Apartament 1 camera Nicolina - Rondul Vechi,"Centru, Iasi, Iasi",320,8,1,40
101,Centru langa Piata Unirii ( UMF/Univ.Cuza) apartament 1 camera,"Centru, Iasi, Iasi",320,9.14,1,35
592,"Apartament 1 camera Baza 3 , 35 metri, etaj 2 Cod:150993","Strada Islaz, Baza 3, Iasi, Iasi",320,9.14,1,35
255,"Apartament de 1 camera, 33 mp, decomandat zona Bularga","Strada Islaz, Baza 3, Iasi, Iasi",320,9.7,1,33
1028,Garsoniera Gara Mc Donald's - 10 min Universitatea Al. I Cuza,"Gara, Iasi, Iasi",320,9.7,1,33
902,"Apartament nou ,de ìnchiriat zona Cug Iaşi","Centru, Iasi, Iasi",320,10,1,32
1000,"PF, Aprt. 1 cam la 3 min de LDL Galata","Centru, Iasi, Iasi",320,12.8,1,25
259,"PODU ROS! La 5 minute de Iulius Mall, langa Pasapoarte","Podu Ros, Iasi, Iasi",321.93,6.44,2,50
757,"Podu Ros - Iulius Mall! Ap. 2 camere, complet echipat, centrala","Podu Ros, Iasi, Iasi",321.93,6.85,2,47
83,Apartament 1 camera Cubis-Tatarasi -loc parcare 325 euro,"Strada Aurel Vlaicu, Tatarasi Sud, Iasi, Iasi",325,8.78,1,37
502,BRD Cug lângă Bulevard -Selgros -rond vechi 3 camere,"Centru, Iasi, Iasi",330,4.65,3,71
631,PF Apartament Capat Pacurari 2 camere + parcare,"Centru, Iasi, Iasi",330,5.79,2,57
718,"Dacia, vis-a-vis de biserica - Apartament modern 2 camere","Dacia, Iasi, Iasi",330,5.89,2,56
149,"PF ofer se chirie ap.2camere, decomandat, la vila, Zona Podu de Fier","Centru, Iasi, Iasi",330,6,2,55
126,Apartament 2 camere Pacurari 330 euro,"Soseaua Pacurari, Pacurari, Iasi, Iasi",330,6.11,2,54
505,Inchiriere 2 camere Decomandat - Galata,"Podu Ros, Iasi, Iasi",330,6.6,2,50
551,Apartament 2 camere Alexandru cel Bun 310 euro neg,"Alexandru Cel Bun, Iasi, Iasi",330,6.6,2,50
604,"Apartament 2 camere, 50 mp, semidecomandat, Podu Ros","Soseaua Nationala, Cantemir, Iasi, Iasi",330,6.6,2,50
1030,"Inchiriez apartament 2 cam, decomandat, zona Moara de Vant","Strada Moara de Vant, Moara de Vant, Iasi, Iasi",330,6.6,2,50
23,"Apartament 2 camere Bucium , 49 metri, etaj 3 Cod:149542","Soseaua Bucium, Bucium, Iasi, Iasi",330,6.73,2,49
589,Mutare din 15 Iunie! Ap 2 Camere Nou Renovat Vizavi de Ateneu! Iasi,"Tatarasi Nord, Iasi, Iasi",330,7.02,2,47
744,Apartament 1 camera - bloc in fata la Kaufland Pacurari,"Centru, Iasi, Iasi",330,7.86,1,42
12,Apartament 2 camere Tatarasi,"Tatarasi Nord, Iasi, Iasi",330,8.25,2,40
435,Apartament 1 camera Copou,"Centru, Iasi, Iasi",330,8.25,1,40
18,"Apartament 1 camera, decomandat, Tudor, 330 euro","Bulevardul Chimiei, Tatarasi Sud, Iasi, Iasi",330,9.43,1,35
31,Apartament NOU 1 camera Rivers Towers-Tudor Vladimirescu+parcare,"Zona Industriala, Iasi, Iasi",330,9.43,1,35
348,"doua camere, Pacurari (in spatele Postei)","Alexandru Cel Bun, Iasi, Iasi",330,9.43,2,35
358,Apartament 1 camera-Nicolina,"Centru, Iasi, Iasi",330,9.43,1,35
347,Inchiriere 1 camera- Nicolina Belvedere,"Podu Ros, Iasi, Iasi",330,10.65,1,31
436,Apartament 1 camera Baza 3 Bloc Nou,"Centru, Iasi, Iasi",330,11,1,30
1064,"Apartament 2 camere, 41 mp, CUG Sun Residence","Centru, Iasi, Iasi",335,8.17,1,41
132,Apartament 1` Camera Concept Residence - 339 euro,"Strada Canta, Canta, Iasi, Iasi",339,10.59,1,32
288,Apartament 3 camere zona Pacurari,"Pacurari, Iasi, Iasi",340,5.67,3,60
85,"Apartament 2 camere, CUG, 340 euro","Aleea Tudor Neculai, CUG, Iasi, Iasi",340,6.18,2,55
256,"Apartament 2 camere 55 mp, decomandat, Podu de Fier","Bulevardul C. A. Rosetti, Moara de Vant, Iasi, Iasi",340,6.18,2,55
245,"PF, inchiriez apartament 2 camere SD, zona Podu Ros, la 5min de Palas","Centru, Iasi, Iasi",340,6.94,2,49
225,Apartament 2 camere de inchiriat,"Centru, Iasi, Iasi",340,7.08,2,48
253,Centru Gara ( Carrefour/Pasaj Bancila) apartament 1 camera modern,"Gara, Iasi, Iasi",340,7.91,1,43
746,Inchiriere 1 camera Nicolina- Prima Inchiriere,"Podu Ros, Iasi, Iasi",340,10.97,1,31
741,Închiriez apartament 2 camere Dacia,"Dacia, Iasi, Iasi",345,6.76,2,51
246,"Apartament cu 2 camere de inchiriat, Ideal Residence, CUG","Strada Bazei, CUG, Iasi, Iasi",349,6.98,2,50
663,Inchiriez Ap 2 camere Galata,"Mircea cel Batran, Iasi, Iasi",349,6.98,2,50
1044,Apartament 1 camera-bloc nou/Tatarasi- complex Himson-mobilat&utilat!,"Aviatiei, Iasi, Iasi",349,8.12,1,43
394,"Apt 1 camera Gara-Billa, Arcu renovat recent, mobilat/utilat, LIBER!","Centru, Iasi, Iasi",349,8.72,1,40
822,"Ap.2 cam.D,80 mp,Nicolina,zona Biserica Catolica","Podu de Fier, Iasi, Iasi",350,4.38,2,80
656,Închiriez Apartament 3 camere Nicolina 1,"Tatarasi Nord, Iasi, Iasi",350,4.67,3,75
146,"Apartament 3 camere, Tatarasi 350 euro","Strada Gradinari, Tatarasi Sud, Iasi, Iasi",350,4.86,3,72
828,"Apartament de 3 camere, decomandat, 70mp, zona Gării","Strada Petru Rares, Uzinei, Iasi, Iasi",350,5,3,70
474,"Apartament 2 camere Nicolina , 61 metri, etaj 3 Cod:151050","Strada Petre Tutea, Nicolina 1, Iasi, Iasi",350,5.74,2,61
10,Apt de inchiriat,"Podu Ros, Iasi, Iasi",350,5.83,2,60
98,2 camere Pacurari Kaufland la strada 60 mp et.1bloc 2016 Cod:151138,"Soseaua Pacurari, Pacurari, Iasi, Iasi",350,5.83,2,60
167,"Apartament 2 camere Pacurari , 60 metri, etaj 1 Cod:150683","Soseaua Pacurari, Pacurari, Iasi, Iasi",350,5.83,2,60
177,Apartament 2 camere Nicolina Belvedere,"Centru, Iasi, Iasi",350,5.83,2,60
270,Persoana fizica închiriez Ap. 2 camere+loc parcare,"Centru, Iasi, Iasi",350,5.83,2,60
282,"Apartament cu 2 camere inchiriere 60mp utilat si mobilat modern,Bucium","Bucium, Iasi, Iasi",350,5.83,2,60
369,De inchiriat ap 2 camere,"CUG, Iasi, Iasi",350,5.83,2,60
444,"Apartament de 2 camere, decomandat, 60mp, zona Cug","Strada Profesor Ion Inculet, Nicolina 2, Iasi, Iasi",350,5.83,2,60
659,Închiriez apartament 2 camere,"Baza 3, Iasi, Iasi",350,5.83,2,60
673,PF apt 3 camere de închiriat Cantemir,"Centru, Iasi, Iasi",350,5.83,3,60
861,"Apartament de 3 camere, decomandat, 60mp, zona Dacia","Bulevardul Dacia, Dacia, Iasi, Iasi",350,5.83,3,60
959,inchiriez ap 2 camere,"Centru, Iasi, Iasi",350,5.83,2,60
443,Inchiriere Apartament 2 camere Decomandat - Valea Lupului,"Podu Ros, Iasi, Iasi",350,6.03,2,58
241,"Apartament 2 camere, Nicolina","Strada Nicolina, Podu Ros, Iasi, Iasi",350,6.14,2,57
262,"Apartament 2 camere Pacurari , 57 metri, etaj 3 Cod:151098","Soseaua Pacurari, Pacurari, Iasi, Iasi",350,6.14,2,57
289,Apartament 2 camere zona Alexandru,"Piata Voievozilor, Alexandru Cel Bun, Iasi, Iasi",350,6.14,2,57
350,Tatarasi Green Park Residence apartament 2 camere open space modern,"Podu Ros, Iasi, Iasi",350,6.14,2,57
490,Apartament 3 camere de inchiriat Alexandru cel Bun,"Podu Ros, Iasi, Iasi",350,6.14,3,57
532,Apartament 2 camere Pacurari-Alpha Bank,"Iasi, Iasi",350,6.14,2,57
726,"Apartament de inchiriat Nicolina,Belvedere ,la bulevard","Centru, Iasi, Iasi",350,6.14,2,57
183,Persoana fizica închiriez apartament cu doua camere în zona cug,"Tudor Vladimirescu, Iasi, Iasi",350,6.25,2,56
711,Inchiriez apart. 2 cam 56 m2 mobilat-utilat aproape Iulius Mall,"Tatarasi Sud, Iasi, Iasi",350,6.25,2,56
1058,"Apartament nou, 2 camere, Tatarasi - Ateneu, 56 mp-loc de parcare","Tatarasi Nord, Iasi, Iasi",350,6.25,2,56
293,Apartament 2 camere bloc nou Zona Nicolina Selgros,"Nicolina 2, Iasi, Iasi",350,6.36,2,55
301,Apartament 2 camere Pacurari,"Strada Canta, Canta, Iasi, Iasi",350,6.36,2,55
337,Apartament 2 camere PACURARI,"Centru, Iasi, Iasi",350,6.36,2,55
392,Inchiriez apartament cu 2 camere,"Centru, Iasi, Iasi",350,6.36,2,55
431,Galata | 2 camere | Priveliste Superba | Bloc Nou,"Strada Voinesti, Galata, Iasi, Iasi",350,6.36,2,55
624,"Apartament 2 camere MODERN, BLOC NOU, LA STRADA (soseaua Nicolina)","CUG, Iasi, Iasi",350,6.36,2,55
645,"Apartament 2 camere Pacurari , 55 metri, etaj 3 Cod:150704","Soseaua Pacurari, Pacurari, Iasi, Iasi",350,6.36,2,55
686,Apartament de inchiriat cu 2 camere cu PRIMA INCHIRIERE -LIBER-2023,"Centru, Iasi, Iasi",350,6.36,1,55
699,"2 CAMERE 55mp, decomandat, bloc nou, Sos Nicolina, parcare proprie","CUG, Iasi, Iasi",350,6.36,2,55
875,"2CD Tatarasi Dispecer , loc parcare","Tatarasi Nord, Iasi, Iasi",350,6.36,2,55
885,"De inchiriat: Ap 2 camere, 54mp, et 1, Bloc Nou,parcare, Platou Galata","Mircea cel Batran, Iasi, Iasi",350,6.36,2,55
345,"Centru - Piata Unirii, 2 camere mobilat si utilat","Centru, Iasi, Iasi",350,6.48,2,54
419,Centru ( Arcu) langa UMF si Univ.Cuza apartament 2 camere decomandat,"Podu Ros, Iasi, Iasi",350,6.48,2,54
157,Apartament cu doua camere,"Bulevardul Nicolae Iorga, Nicolina 2, Iasi, Iasi",350,6.6,2,53
391,Apartament 2 camere Podu Ros,"Bulevardul Nicolae Iorga, Podu Ros, Iasi, Iasi",350,6.6,2,53
