,title,address,price,price_per_sqm,rooms,sqm
13960,VANZARE APARTAMENT 5 CAMERE AVIATORILOR -CHARLES DE GAULLE,"Strada Emanoil Porumbaru, Aviatorilor, Sectorul 1, Bucuresti",1199000,5849,5,205
19314,Parc Verdi | 4 camere | 3 bai | terase generoase | Lacul Floreasca,"Calea Floreasca, Floreasca, Sectorul 1, Bucuresti",752000,5785,4,130
5294,Apartament 3 camere | One Verdi Park | Fabulous Lifestyle,"Tei, Sectorul 2, Bucuresti",430000,5733,3,75
16941,"Penthouse de vanzare in zona P-ta Victoriei, terasa 130 mp","Piata Romana, Sectorul 1, Bucuresti",955420,5721,5,167
5883,Penthouse | Mall Vitan | Bloc nou | 210 mp | terase 390 mp | lux | 4 c,"Vitan, Sectorul 3, Bucuresti",1200000,5714,4,210
19306,Apartament ultra-premium | 174mpc | vedere Lac Floreasca,"Floreasca, Sectorul 1, Bucuresti",729000,5695,3,128
17285,Apartament 3 camere spatios I Imobil nou Floreasca I View superb,"Calea Floreasca, Sectorul 1, Bucuresti",583620,5666,3,103
17254,Apartament 4 camere superb LUX I Zona Floreasca I Lakeview,"Calea Floreasca, Floreasca, Sectorul 1, Bucuresti",700990,5608,4,125
18074,Duplex de lux 5 camere| Gradina | 3 bai | Gradina 180 mp,"Strada Vornicul Ionita, Floreasca, Sectorul 2, Bucuresti",1173000,5586,5,210
5380,"Apartament 3 camere de vanzare lux, finisaje premium ultracentral","Grozavesti, Sectorul 6, Bucuresti",480000,5581,3,86
11116,Apartament 3 camere ONE MIRCEA ELIADE T1 -ET4-Vedere Parc Floreasca,"Bulevardul Mircea Eliade, Primaverii, Sectorul 1, Bucuresti",510000,5508,3,92.6
10748,De Vanzare! Apartament cu 4 camere cu gradina in Floreasca / Bloc Nou,"Strada Donizetti Gaetano, Floreasca, Sectorul 2, Bucuresti",880000,5500,4,160
14140,Penthouse l terasa l vedere libera mobilat utilat,"Intrarea Ion Luca Caragiale, Eminescu, Sectorul 2, Bucuresti",660000,5500,3,120
11213,Garsoniera cocheta in ansamblu rezidential | garaj,"Herastrau, Sectorul 1, Bucuresti",165000,5500,1,30
15192,3 Rooms Apartment | Gafencu 49 | Herastrau Park | EXCLUSIVE,"Strada Grigore Gafencu, Herastrau, Sectorul 1, Bucuresti",549900,5499,3,100
11338,3 Camere | Dorobanti | 2003 | 130 mp | 2xTerase | 2xBai | Parcare,"Strada Constantin Aricescu, Floreasca, Sectorul 1, Bucuresti",499999,5435,3,92
18162,Primaverii 4 Camere 166 mp garaj si boxa vedere parc Herastrau,"Sectorul 1, Bucuresti",790000,5411,4,146
19304,Lac Floreasca - Parc Verdi | 3 camere | 2 bai | 134mpc | orientare sud,"Calea Floreasca, Floreasca, Sectorul 1, Bucuresti",540000,5400,3,100
