,title,address,price,price_per_sqm,rooms,sqm
2511,"Garsoniera, Tatarasi - Metalurgie, 27mp","Podu Ros, Iasi, Iasi",33000,1222,1,27
1736,"Garsoniera - Podu Ros, aproape de Palas Mall","Podu Ros, Iasi, Iasi",33000,1269,1,26
1517,Garsoniera Nicolina 24 mp - Exclusivitate!,"Strada Halipa Pantelimon, Galata, Iasi, Iasi",33000,1375,1,24
2749,Garsoniera Tatarasi-Metalurgiei! Etaj 4/5 !,"Strada Metalurgiei, Tatarasi Sud, Iasi, Iasi",33000,1375,1,24
107,"Camera de camin renovata, etajul 1 - Pacurari","Pacurari, Iasi, Iasi",33000,2063,1,16
1541,2 camere zona Tudor Center,"Tatarasi Nord, Iasi, Iasi",33500,985,2,34
4572,2c Flora,"Tatarasi Sud, Iasi, Iasi",33500,1081,2,31
4010,"Etaj 2 ! Garsoniera, Galata - LIDL, 24mp","Podu Ros, Iasi, Iasi",33900,1413,1,24
4578,2 camere flora,"Podu Ros, Iasi, Iasi",34000,1030,2,33
3017,Garsoniera Nicolina Gara Internationala,"Nicolina 1, Iasi, Iasi",34000,1417,1,24
3754,"Garsoniera, Nicolina, 24mp, etaj 3","Podu Ros, Iasi, Iasi",34000,1417,1,24
359,"Garsoniera, Nicolina - Gara Internationala","Podu Ros, Iasi, Iasi",34000,1492,1,22.79
3655,"De vanzare: apartament 1 camera ,bloc nou,zona Bucium Visani, 31 MP","Bucium, Iasi, Iasi",34210,1104,1,31
3363,Finalizat!Ap 1 camera D Bloc nou Parcare CUG- Lunca Cetatuii,"Centru, Iasi, Iasi",34500,1232,1,28
2305,"Apartament nou cu o camera , zona Capat Cug","CUG, Iasi, Iasi",34500,1278,1,27
4287,OXIGEN- Spitalul de Recuperare - Garsoniera,"Galata, Iasi, Iasi",34500,1380,1,25
4411,"Garsoniera, Alexandru cel Bun, 24mp","Podu Ros, Iasi, Iasi",34500,1438,1,24
422,"1 camera, Finalizat Bloc nou 2023","Manta Rosie, Iasi, Iasi",34900,1091,1,32
1152,1 camera Manta Rosie 34.900 euro,"Manta Rosie, Iasi, Iasi",34900,1091,1,32
1626,"Etaj 3! Apartament 2 camere Tatarasi, fara risc, 31mp","Podu Ros, Iasi, Iasi",34900,1126,2,31
3295,Apartament 1 camera et 2 Nicolina Frumoasa in spate la fostul Dedeman,"Podu Ros, Iasi, Iasi",34900,1203,1,29
1895,"Garsoniera 24mp, Zona Garii Nicolina, etaj intermediar!","Nicolina 1, Iasi, Iasi",34900,1454,1,24
3856,"Garsoniera Nicolina, 24mp, etaj intermediar","Podu Ros, Iasi, Iasi",34900,1454,1,24
1379,Apartament 1 camera Bularga,"Bularga, Iasi, Iasi",34900,1745,1,20
2405,Rate la dezvoltator apartamente cu 1 camera cartier Bucium Vișani,"Bucium, Iasi, Iasi",35000,1000,1,35
2983,"Apartament 1 camera, Tatarasi, 35mp","Podu Ros, Iasi, Iasi",35000,1000,1,35
3380,"Apartament 2 cam, nedecomandat, de vanzare in zona Tatarasi - Ciric","Strada Doctor Savini, Tatarasi Nord, Iasi, Iasi",35000,1094,2,32
1183,"Apartament 1 camera Frumoasa , 29 metri, etaj 1 Cod:148841","Bulevardul Poitiers, Frumoasa, Iasi, Iasi",35000,1207,1,29
694,GARSONIERA -- Nicolina 1 -- etaj intermediar -- MUTARE IMEDIATA,"Nicolina 1, Iasi, Iasi",35000,1458,1,24
946,Garsoniera Alexandru Cel Bun,"Podu Ros, Iasi, Iasi",35000,1458,1,24
2038,"Garsoniera Nicolina, 24mp, etaj intermediar","Podu Ros, Iasi, Iasi",35000,1458,1,24
2689,Garsoniera zona Alexandru cel Bun-Pasaj Octav Bancila!,"Alexandru Cel Bun, Iasi, Iasi",35000,1458,1,24
4468,"Garsoniera Nicolina, 24mp, izolata, mobilata, gfp, PVC","Podu Ros, Iasi, Iasi",35000,1458,1,24
1938,"Proprietar vand Garsonieră 20mp,","Centru, Iasi, Iasi",35000,1750,1,20
2474,"Garsoniera Tatarasi, 20mp, mobilata + utilata","Podu Ros, Iasi, Iasi",35000,1750,1,20
1774,"Etaj 3! Apartament 1 camera, Frumoasa - Nicolina, CT","Podu Ros, Iasi, Iasi",35500,1365,1,26
3875,"Garsoniera Podu Ros, 31mp, etaj intermediar, libera","Podu Ros, Iasi, Iasi",35900,1158,1,31
4651,"Apartament 2 camere Tatarasi, CT, mobilat + utilat","Podu Ros, Iasi, Iasi",35900,1282,2,28
4315,"Garsoniera, Nicolina, 24mp, mobilata + utilata","Podu Ros, Iasi, Iasi",35900,1496,1,24
3956,"Ap 1 CAM decomandat, bucatarie separata, bloc nou, mutare imediata","Bucium, Iasi, Iasi",36000,973,1,37
1435,Garsoniera Tudor Vladimirescu Etaj Intermediar,"Strada Ciurchi, Tudor Vladimirescu, Iasi, Iasi",36000,1500,1,24
255,GArsoniera in blc de Apartamente. Alexandru cel bun. Parter,"Strada Basarabi, Alexandru Cel Bun, Iasi, Iasi",36000,1636,1,22
701,Ap 2 camere zona Tatarasi - Posta,"Podu Ros, Iasi, Iasi",36500,1043,2,35
1939,Apartament 1 cameră,"Centru, Iasi, Iasi",36500,1304,1,28
126,"Garsoniera cu centrala termica - Frumoasa, 27mp","Podu Ros, Iasi, Iasi",36500,1352,1,27
4687,Vanzare garsoniera - Galata - Etaj 2,"Podu Ros, Iasi, Iasi",36500,1521,1,24
795,"Apartament 2 camere Tatarasi , 50 metri, etaj 4 Cod:151038","Strada Tatarasi, Tatarasi Nord, Iasi, Iasi",36900,738,2,50
468,"Garsoniera, Galata - Oxygen - Etaj 2","Podu Ros, Iasi, Iasi",36900,1604,1,23
692,Garsoniera - Bloc de Apartamente - Alexandru cel Bun,"Alexandru Cel Bun, Iasi, Iasi",36900,1677,1,22
350,"Apartament 1 camera Cug , 35 metri, etaj 1 Cod:142672","Soseaua Nicolina, CUG, Iasi, Iasi",37000,1057,1,35
4562,"Apartament 1 camera, mobilat si utilat, BLOC NOU, etaj 1, Visoianu","CUG, Iasi, Iasi",37000,1233,1,30
1404,Apartament 2 Camere - Etaj 1 - Tatarasi,"Podu Ros, Iasi, Iasi",37000,1370,2,27
1651,Garsoniera Baza 3 - 1982,"Podu Ros, Iasi, Iasi",37000,1370,1,27
1411,Garsoniera Parter Nicolina /G-uri,"Nicolina 1, Iasi, Iasi",37000,1542,1,24
1565,"Apartament cu o camera, RENOVAT, IDEAL INVESTITIE - Alexandru cel Bun","Alexandru Cel Bun, Iasi, Iasi",37000,1542,1,24
3391,"Garsoniera Nicolina 24mp, etaj 3/4","Podu Ros, Iasi, Iasi",37000,1542,1,24
1653,"Garsoniera, Alexandru cel Bun - Zimbru","Podu Ros, Iasi, Iasi",37000,1682,1,22
919,Garsoniera. Mircea cel Batran. 23 mp. Centrala termica,"Strada Alunis, Galata, Iasi, Iasi",37450,1628,1,23
1030,"2 camere, etaj1, Mobilat, zona Tudor Center","Tatarasi Nord, Iasi, Iasi",37500,938,2,40
4223,"Garsoniera Podu Ros, 26mp, etaj intermediar, mobilata + utilata","Podu Ros, Iasi, Iasi",37500,1442,1,26
3482,"Frumoasa - Hlincea, apartamente noi cu 1 camera","Bulevardul Poitiers, Frumoasa, Iasi, Iasi",37700,1300,1,29
4487,2 camere decomandat,"Podu Ros, Iasi, Iasi",37888,947,2,40
2299,"Apartament nou o camera , Capat Cug - ultimul din Complex","CUG, Iasi, Iasi",38000,1152,1,33
4337,"Ap 1 cam, 33mp, boxa, balcon, parcare, capat CUG","CUG, Iasi, Iasi",38000,1152,1,33
4794,"Apartament 1 camera, balcon, boxa, parcare, 33mp, capat CUG","CUG, Iasi, Iasi",38000,1152,1,33
1281,Apartament cu 2 camere nedecomandat Podul Ros Cantemir,"Tatarasi Sud, Iasi, Iasi",38000,1226,2,31
3038,"Apartament 2 camere Tatarasi - Dispecer, mobilat + utilat, fara risc","Podu Ros, Iasi, Iasi",38000,1226,2,31
133,"Apartament 1 camera Podu Ros , 29 metri, etaj 9 Cod:151128","Podu Ros, Iasi, Iasi",38000,1310,1,29
1087,"Garsoniera Pacurari, Ct,liber","Centru, Iasi, Iasi",38000,1310,1,29
1044,"Garsoniera Podu Ros-Dedeman, 28mp, renovata complet, eliberare rapida!","Podu Ros, Iasi, Iasi",38000,1357,1,28
1200,Garsoniera Podu Ros Investitie 38.000 euro,"Bulevardul Tutora, Tesatura, Iasi, Iasi",38000,1407,1,27
4461,"Garsoniera, Frumoasa - Poitiers - CENTRALA TERMICA","Podu Ros, Iasi, Iasi",38000,1407,1,27
4872,Garsoniera Gara Nicolina!,"Nicolina 1, Iasi, Iasi",38000,1583,1,24
844,Garsonieră renovată zona Tudor- Ideală pentru studenți sau investiție!,"Tudor Vladimirescu, Iasi, Iasi",38000,1652,1,23
708,Apartament 3 camere Pod Ros - Palas,"Podu Ros, Iasi, Iasi",38500,1041,3,37
2854,"Ap 1 camera, BLOC NOU, decomandat, statie,zona Bucium Visan, 37 mp","Bucium, Iasi, Iasi",38500,1041,1,37
802,"Apartament cu o camera finalizat, zona Bucium","Bucium, Iasi, Iasi",38500,1100,1,35
4078,"Apartament 1 camera, 33 mp, etaj intermediar, Tatarasi","Tatarasi Sud, Iasi, Iasi",38500,1167,1,33
1701,Apartament 2 camere Podu de Piatra,"Uzinei, Iasi, Iasi",38500,1242,2,31
3400,Garsoniera- Podu Ros,"Tesatura, Iasi, Iasi",38500,1426,1,27
4283,"Garsoniera Podu Ros, 26mp, mobilata + utilata, pret negociabil","Podu Ros, Iasi, Iasi",38500,1481,1,26
943,"Garsoniera, Galata - Oxygen","Podu Ros, Iasi, Iasi",38500,1674,1,23
2601,"Garsoniera, demisol, in bloc cu regim de inaltime p+2, zona Centrala,","Copou, Iasi, Iasi",38500,1851,1,20.8
2799,"Ap 1 cam, pret promo, ideal investitie, rate, zona Bucium","Soseaua Bucium, Bucium, Iasi, Iasi",38850,1050,1,37
2610,Apartament 1 camera Bucium-Visani- GATA,"Bucium, Iasi, Iasi",38850,1226,1,31.7
1763,"Ap 1 cam, INTABULAT, decomandat, statie,zona Bucium Visan, 36 mp,et 1","Bucium, Iasi, Iasi",38900,1179,1,33
1901,"Nicolina - garsoniera, etaj 2, mutare imediata","Nicolina 1, Iasi, Iasi",38900,1556,1,25
1979,PF Garsoniera 2/4 semi mobilata-utilata Nicolina 38900 euro neg,"Centru, Iasi, Iasi",38900,1691,1,23
1773,"APARTAMENT 1 camera, 38mp, etaj 1, decomandat, mutare imediata, Bucium","Bucium, Iasi, Iasi",39000,1026,1,38
1685,APARTAMENT O CAMEDRA DECOMANDAT 37 MP,"Strada Bucium, Bularga, Iasi, Iasi",39000,1054,1,37
910,"Sofia district, Bucium Visan, Studio, finalizare 2024","Bucium, Iasi, Iasi",39000,1083,2,36
1142,"Ap 2 camere, Palas-Pod Ros, Mobilat","Podu Ros, Iasi, Iasi",39000,1083,2,36
2413,"Apartament 1 cam 36mp, bloc nou, lift, langa statie, OMV Bucium Visan","Bucium, Iasi, Iasi",39000,1083,1,36
2293,"Apartament cu o camera 35 mp, et 1, bucatarie separata, balcon,nou","Bucium, Iasi, Iasi",39000,1114,1,35
4166,Apartament 1 camera,"Tudor Vladimirescu, Iasi, Iasi",39000,1114,1,35
401,"Apartament 1 camera Cug , 34 metri, etaj 2 Cod:142476","Soseaua Nicolina, CUG, Iasi, Iasi",39000,1147,1,34
2061,"Apartament cu 1 camera, zona pod metalurgiei","Tudor Vladimirescu, Iasi, Iasi",39000,1147,1,34
2852,Apartament 1 Camera Decomandat Nicolina - Gara Internationala,"Strada Halipa Pantelimon, Nicolina 1, Iasi, Iasi",39000,1147,1,34
2515,"Apartament nou cu o camera , zona Capat Cug","CUG, Iasi, Iasi",39000,1182,1,33
2910,"Ap 1 camera,intr-un BLOC NOU, decomandat, zona Bucium Visan, 36 mp","Bucium, Iasi, Iasi",39000,1182,1,33
4593,"Apartament 1 camera, DECOMANDAT, BLOC NOU, Cug","CUG, Iasi, Iasi",39000,1182,1,33
