,title,address,price,price_per_sqm,rooms,sqm
385,Inchiriez garsnoiera confort 3 Manastur,"Marasti, Cluj-Napoca, Cluj",160.97,13.41,1,12
2194,Dau în chirie garsonieră 1 cameră,"Marasti, Cluj-Napoca, Cluj",190,7.92,1,24
882,Garsoniera modesta in zona Autogara Beta / Scoala de Politie,"Dambul Rotund, Cluj-Napoca, Cluj",199,8.65,1,23
929,Garsoniera de vânzare în zona Gheorgheni,"Andrei Muresanu, Cluj-Napoca, Cluj",200,18.18,1,11
123,Inchiriez garsoniera,"Gheorgheni, Cluj-Napoca, Cluj",201.21,9.15,1,22
2360,Garsoniera cart. Zorilor,"Marasti, Cluj-Napoca, Cluj",220,7.33,1,30
2182,Închiriez garsonieră in Mărăști,"Plopilor, Cluj-Napoca, Cluj",220,8.46,1,26
2359,"Termen scurt-mediu-lung, Iulius Mall, din iulie","Gheorgheni, Cluj-Napoca, Cluj",240,16,1,15
360,Inchiriz garsoniera,"Iris, Cluj-Napoca, Cluj",241.45,9.29,1,26
655,Garsoniera spatioasa la curte sau spatiu pentru firma.,"Dambul Rotund, Cluj-Napoca, Cluj",250,5,1,50
609,"Spatiu 40 mp, Strada Sanatoriului","Dambul Rotund, Cluj-Napoca, Cluj",250,6.25,1,40
778,De închiriat garsonieră cartier Bună Ziua,"Zorilor, Cluj-Napoca, Cluj",250,6.25,1,40
849,Închiriez apartament cu o cameră,"Marasti, Cluj-Napoca, Cluj",250,6.25,1,40
2076,"Inchiriez spatiu pt. firmă, birouri sau depozit","Marasti, Cluj-Napoca, Cluj",250,6.25,1,40
2118,"Spatiu birou de inchiriat, 40mp, 3 parcari, str. Campului","Strada Campului, Manastur, Cluj-Napoca, Cluj",250,6.25,1,40
2033,"Garsoniera, 35 mp, gradina, imobil de tip casa, zona UMF","Strada Sighisoarei, Zorilor, Cluj-Napoca, Cluj",250,7.14,1,35
972,Închiriez garsoniera,"Marasti, Cluj-Napoca, Cluj",250,7.81,1,32
375,Persoana fizica ofer garsoniera din 1 iunie,"Marasti, Cluj-Napoca, Cluj",250,8.33,1,30
924,Inchiriere garsoniera 30 mp decomandata str Teleorman CLuj Napoca,"Marasti, Cluj-Napoca, Cluj",250,8.33,1,30
166,"Inchriez garsoniera conf. I, in Manastur, etaj 1/10.","Marasti, Cluj-Napoca, Cluj",250,8.62,1,29
1692,Apartament cu 1 cameră de închiriat | Zorilor - Str. Luceafărului,"Zorilor, Cluj-Napoca, Cluj",250,8.93,1,28
204,NOU Renovată utilată/mobilată garsonieră strada Fabricii zona Terapia,"Marasti, Cluj-Napoca, Cluj",250,9.26,1,27
245,250€ Garsonieră NOU renovată utilată complet,"Marasti, Cluj-Napoca, Cluj",250,9.26,1,27
531,Garsonieră NOU renovată 1 cameră / Strada Fabricii Mărăști,"Marasti, Cluj-Napoca, Cluj",250,9.26,1,27
716,Garsonieră renovată NOU / Strada Fabricii zona Terapia Mărăști,"Marasti, Cluj-Napoca, Cluj",250,9.26,2,27
945,250€ / Garsonieră NOU renovată / Strada Fabricii zona Terapia,"Marasti, Cluj-Napoca, Cluj",250,9.26,1,27
324,"Garsoniera, 1 camera, situata in Grigorescu!","Strada David Ferenc, Centru, Cluj-Napoca, Cluj",250,10.42,2,24
510,"Garsoniera de inchiriat, 24 mp, zona Manastur","Manastur, Cluj-Napoca, Cluj",250,10.42,1,24
551,Garsonieră zona Mărăști str Fabricii / Etaj 2 din 4,"Marasti, Cluj-Napoca, Cluj",250,10.87,1,23
1460,"Garsoniera 23 mp, Strada Cojocnei","Bulgaria, Cluj-Napoca, Cluj",250,10.87,1,23
109,"Apartament de 1 camera, mobilat utilat, zona Manastur","Manastur, Cluj-Napoca, Cluj",250,11.36,1,22
263,"Garsoniera 22 mp, Strada Bucegi","Manastur, Cluj-Napoca, Cluj",250,11.36,1,22
276,Garsonieră de închiriat - Mănăștur - Str. Primăverii,"Manastur, Cluj-Napoca, Cluj",250,11.36,1,22
53,Garsoniera finisata mobilata zona Expo,"Intre Lacuri, Cluj-Napoca, Cluj",250,11.9,1,21
1784,Garsonieră tip studio,"Marasti, Cluj-Napoca, Cluj",250,13.89,1,18
2333,Garsoniera Zona Intre Lacuri - Str. Dunarii,"Marasti, Cluj-Napoca, Cluj",250,15.62,1,16
452,"Inchiriez garsoniera Gheorgheni, 250 euro","Gheorgheni, Cluj-Napoca, Cluj",250,22.73,1,11
843,Garsoniera finisata mobilata in Manastur,"Manastur, Cluj-Napoca, Cluj",255,8.5,1,30
271,"Oportunitate!Garsoniera,RENOVATA, MODERNA,Zona Manastur/Bucegi","Manastur, Cluj-Napoca, Cluj",259,12.33,1,21
301,Inchiriere apartament 1 camera cart. Iris,"Marasti, Cluj-Napoca, Cluj",260,7.22,1,36
1944,"Dau în chirie garsonieră 30 m2, decomandată, Mănăștur","Marasti, Cluj-Napoca, Cluj",260,8.67,1,30
1810,inchiriez garsoniera in gheorgheni str constantin brancusi nr 153,"Marasti, Cluj-Napoca, Cluj",260,9.29,1,28
2286,Chirie Garsoniera Marasti,"Marasti, Cluj-Napoca, Cluj",260,9.63,1,27
265,"Apartament cu o camera, 40 mp, Strada Edgar Quinet","Manastur, Cluj-Napoca, Cluj",262,6.24,2,42
1720,Apartament la casa cu loc parcare pe strada Codrului,"Dambul Rotund, Cluj-Napoca, Cluj",265,6.62,1,40
2112,Închiriez apartament 2 camere Floresti,"Marasti, Cluj-Napoca, Cluj",270,4.74,2,57
97,"Apartament de 1 camera, mobilat utilat, zona Iris","Iris, Cluj-Napoca, Cluj",270,7.5,1,36
344,Inchiriez Apartament zona Bulevardul Muncii,"Marasti, Cluj-Napoca, Cluj",270,7.5,1,36
43,Apartament cu 1 camera de inchiriat langa Petrom (Baciu),"Marasti, Cluj-Napoca, Cluj",270,8.18,1,33
544,"Garsoniera mobilata, utilata in Manastur","Manastur, Cluj-Napoca, Cluj",270,9,1,30
1006,"Garsoniera de inchiriat, Manastur, 25 mp, Casa Piratilor","Aleea Garbau, Manastur, Cluj-Napoca, Cluj",270,10.8,1,25
233,"Garsoniera, 30mp, Gheorgheni, zona Nicolae Titulescu","Gheorgheni, Cluj-Napoca, Cluj",279,9.3,1,30
1174,"Garsoniera, Mobilata Modern, Strada Lunii, Zorilor,Golden Tulip, Profi","Zorilor, Cluj-Napoca, Cluj",279,13.95,1,20
1986,P.F. Dau in chirie ap. 2 cam. pe str. București,"Marasti, Cluj-Napoca, Cluj",280,7,2,40
274,"Spatiu-birou, 32 mp, Strada Petru Maior","Centru, Cluj-Napoca, Cluj",280,8.75,1,32
1358,Apartament cu o camera central,"Marasti, Cluj-Napoca, Cluj",280,8.75,1,32
322,"Apartament cu 1 camera, situat in cartierul Iris!","Strada Oasului, Iris, Cluj-Napoca, Cluj",280,9.33,1,30
348,"OPORTUNITATE! Garsoniera, 30mp, loc de parcare, PET FRIENDLY, zona Iri","Iris, Cluj-Napoca, Cluj",280,9.33,1,30
415,De inchiriat garsoniera | Zona Iris,"Iris, Cluj-Napoca, Cluj",280,9.33,1,30
1330,"Apartament cu o camera la casa, 30 mp, Strada Pajiștei","Centru, Cluj-Napoca, Cluj",280,9.33,1,30
1719,Garsoniera zona Iris prima inchiriere!,"Iris, Cluj-Napoca, Cluj",280,10.37,1,27
1930,Garsoniera in zona Spitalului de Recuperare,"Zorilor, Cluj-Napoca, Cluj",280,10.77,1,26
279,OPORTUNITATE! Garsoniera 22MP/Gheorgheni/Baza Sportiva,"Gheorgheni, Cluj-Napoca, Cluj",280,12.73,1,22
297,Inchiriez garsoniera in cartierul Gheorgheni,"Marasti, Cluj-Napoca, Cluj",280,12.73,1,22
345,"Garsoniera de inchiriat, 22 mp, zona Gruia / Stadion","Gruia, Cluj-Napoca, Cluj",280,12.73,1,22
2324,"Inchiriez garsoniera str. Teodor Mihali, aproape de FSEGA/Iulius Mall","Marasti, Cluj-Napoca, Cluj",280,12.73,1,22
1158,"Garsoniera de 45 mp, etaj intermediar, zona Dambul Rotund","Strada Bethlen Gabor, Dambul Rotund, Cluj-Napoca, Cluj",290,6.44,1,45
343,"Apartament de 1 camera,Calea Baciului","Dambul Rotund, Cluj-Napoca, Cluj",290,6.9,1,42
857,"Apartament spatios cu o camera, Dambu Rotund, zona Corneliu Coposu","Strada Ileana Cosanzeana, Dambul Rotund, Cluj-Napoca, Cluj",290,6.9,1,42
1411,Inchiriez ap 1 camera decomandat,"Dambul Rotund, Cluj-Napoca, Cluj",290,6.9,1,42
1401,"Apartament cu 1 camera, 40 mp, Strada Ileana Cosânzeana","Dambul Rotund, Cluj-Napoca, Cluj",290,7.25,1,40
1550,Inchiriez apartament 1 camera Calea Baciului Petrom,"Marasti, Cluj-Napoca, Cluj",290,8.29,1,35
464,Apartament spatios cu 1 camera | zona Zorilor/Observator,"Buna Ziua, Cluj-Napoca, Cluj",299,6.64,1,45
332,"APARTAMENT 2 CAMERE, ZONA PIATA ION MESTER","Manastur, Cluj-Napoca, Cluj",299,6.95,2,43
368,"O Camera, Zona Big, Manastur","Manastur, Cluj-Napoca, Cluj",299,6.95,1,43
272,"APARTAMENT 2 CAMERE,GHEORGHENI","Gheorgheni, Cluj-Napoca, Cluj",299,9.34,2,32
834,Garsoniera spatioasa | cartier Grigorescu | aproape de Cluj Arena,"Grigorescu, Cluj-Napoca, Cluj",299,9.34,1,32
21,"APARTAMENT CU 1 CAMERA, MARASTI","Bulgaria, Cluj-Napoca, Cluj",299,10.68,1,28
117,"O camera, Zona Kaufland, Lidl, Leroy Merlin, Marasti","Intre Lacuri, Cluj-Napoca, Cluj",299,10.68,1,28
330,"GARSONIERA, ZONA KAUFLAND AUREL VLAICU","Intre Lacuri, Cluj-Napoca, Cluj",299,10.68,1,28
369,"Garsoniera, Zona Calvaria, Plopilor, Penny","Manastur, Cluj-Napoca, Cluj",299,10.68,1,28
2357,"Garsoniera ultramoderna tip studio, bloc lux, langa Iulius Mall/FSEGA","Gheorgheni, Cluj-Napoca, Cluj",299,10.68,1,28
168,"Garsoniera, mobilata modern, balcon, CT, Blvd Muncii, zona UTCN, Iris","Iris, Cluj-Napoca, Cluj",299,13.59,1,22
309,"Inchiriez apartament cu 2 camere, cartier Europa","Marasti, Cluj-Napoca, Cluj",300,4.62,2,65
910,Inchiriez apartament 2 camere,"Marasti, Cluj-Napoca, Cluj",300,5.77,2,52
975,Inchiriez apartament Floresti,"Centru, Cluj-Napoca, Cluj",300,5.77,2,52
1056,"Doua camere Manastur, Aleea Micus","Marasti, Cluj-Napoca, Cluj",300,5.77,2,52
225,Inchiriez apartament doua camere,"Marasti, Cluj-Napoca, Cluj",300,6,2,50
1162,"Apartament 2 camere, decomandat, 50 mp, parcare, zona Clabucet","Aleea Putna, Manastur, Cluj-Napoca, Cluj",300,6,2,50
1901,"Apartament 2 camere, Buna ziua, 50mp, parcare","Aleea Zaharia Stancu, Buna Ziua, Cluj-Napoca, Cluj",300,6,2,50
1978,Inchiriez apart. 2 camere Horea,"Marasti, Cluj-Napoca, Cluj",300,6,2,50
2066,300€ Apartament 2 camere decomandate / Parcare privată inclusă,"Marasti, Cluj-Napoca, Cluj",300,6,2,50
2380,Apartament 2 camere / Zona Calea Baciului Petrom,"Marasti, Cluj-Napoca, Cluj",300,6,2,50
228,"APARTAMENT 2 CAMERE,FLORESTI","Centru, Cluj-Napoca, Cluj",300,6.38,2,47
1099,Apartament 2 camere decomandate / Parcare privată inclusă,"Marasti, Cluj-Napoca, Cluj",300,6.38,2,47
1100,Apartament 2 camere / Disponibil imediat / Parcare inclusă,"Marasti, Cluj-Napoca, Cluj",300,6.38,2,47
2227,Apartament NOU 2 camere / Parcare inclusă în preț,"Marasti, Cluj-Napoca, Cluj",300,6.38,2,47
2293,"Str Galaxiei zona Calea Baciului Petrom, Ap 2 Camere ,Parcare inclusă","Dambul Rotund, Cluj-Napoca, Cluj",300,6.38,2,47
712,"Apartament de inchiriat, in cartierul Gheorgheni, Cluj-Napoca","Gheorgheni, Cluj-Napoca, Cluj",300,6.52,1,46
759,De închiriat apartament str Saturn zona Petrom - Calea Baciului,"Marasti, Cluj-Napoca, Cluj",300,6.52,2,46
640,Str Galaxiei - Apartament 2 camere - Loc de parcare inclus,"Dambul Rotund, Cluj-Napoca, Cluj",300,6.67,2,45
1825,Apartament semidecomandat+terasa si parcare- Dambul Rotund,"Dambul Rotund, Cluj-Napoca, Cluj",300,6.67,2,45
2012,GARSONIERĂ DAMBU ROTUND || CENTRALĂ || LOC DE PARCARE,"Dambul Rotund, Cluj-Napoca, Cluj",300,6.67,1,45
268,"Apartament cu o camera, 43 mp, Strada Izlazului","Manastur, Cluj-Napoca, Cluj",300,6.98,1,43
386,Închiriez apartament,"Marasti, Cluj-Napoca, Cluj",300,6.98,1,43
1809,Apartament NOU 2 camere decomandate / Bloc nou / Disponibil imediat,"Marasti, Cluj-Napoca, Cluj",300,7.14,2,42
2150,"Str Galaxiei, zona Calea Baciului-Petrom cu loc de parcare","Dambul Rotund, Cluj-Napoca, Cluj",300,7.14,2,42
38,Inchiriez apartament 1 camera zona Vivo,"Marasti, Cluj-Napoca, Cluj",300,7.5,1,40
325,"Apartament, 1 camera, situata in cartierul Dambul Rotund!","Strada Ileana Cosanzeana, Dambul Rotund, Cluj-Napoca, Cluj",300,7.5,1,40
1434,Apartament 1 camera 40mp! str.Calea Manastur! Vis a vis de Big Belly!,"Marasti, Cluj-Napoca, Cluj",300,7.5,1,40
1571,Apartament cu 1 camere de inchiriat in zona Manastur,"Manastur, Cluj-Napoca, Cluj",300,7.5,1,40
1726,"Exclusiv! Apartament cu 2 camere decomandate, garaj, Manastur, Clabuce","Manastur, Cluj-Napoca, Cluj",300,7.5,2,40
1942,Inchiriez apartament 1 camera str. Calea Floresti,"Marasti, Cluj-Napoca, Cluj",300,7.5,1,40
1698,Apartament cu o camera/ Mobilat si utilat complet ! str. Parang!,"Marasti, Cluj-Napoca, Cluj",300,7.69,1,39
334,"Apartament cu 2 camere, semidecomandat, situat in zona strazii Calea T","Strada Pakei Lajos, Buna Ziua, Cluj-Napoca, Cluj",300,7.89,2,38
1413,"De inchiriat apartament cu 2 camere, zona Primaverii","Manastur, Cluj-Napoca, Cluj",300,8.11,2,37
1200,Dau in chirie apartament cu două camere,"Marasti, Cluj-Napoca, Cluj",300,8.57,2,35
1602,"Inchiriere studio, zona Hasdeu!","Zorilor, Cluj-Napoca, Cluj",300,8.57,1,35
570,Apartament cu o camera de inchiriat pe Calea Floresti,"Marasti, Cluj-Napoca, Cluj",300,9.09,1,33
1082,"Apartament de inchiriat, cu balcon inchis- Manastur","Manastur, Cluj-Napoca, Cluj",300,9.38,1,32
1777,Garsonieră la curte zona Iris,"Iris, Cluj-Napoca, Cluj",300,9.38,1,32
556,"Garsoniera confort 1, cart.Manastur, strada Bucegi, aer conditionat","Marasti, Cluj-Napoca, Cluj",300,9.68,1,31
214,Inchiriez garsoniera - cartier Buna Ziua,"Marasti, Cluj-Napoca, Cluj",300,10,1,30
1120,"De inchiriat apartament cu 2 camere semidecomandat, zona Piata Hermes","Strada Albac, Gheorgheni, Cluj-Napoca, Cluj",300,10,2,30
2312,"apartament 1 camera, 30 mp, Gheorgheni zona fsega","Gheorgheni, Cluj-Napoca, Cluj",300,10,1,30
13,OPORTUNITATE!! Garsoniera 28MP/MARASTI/BALCON/,"Intre Lacuri, Cluj-Napoca, Cluj",300,10.71,1,28
39,Inchiriez Ap cu o camera,"Marasti, Cluj-Napoca, Cluj",300,10.71,1,28
597,"APARTAMENT 1 CAMERA, DECOMANDAT, MANASTUR","Manastur, Cluj-Napoca, Cluj",300,10.71,1,28
859,"Garsoniera, mobilata, utilata, etaj 1, Manastur, zona Podul Calvaria","Strada Portile de Fier, Manastur, Cluj-Napoca, Cluj",300,10.71,1,28
863,"Garsoniera, mobilata, utilata, etaj 2, Manastur, zona Podul Calvaria","Strada Portile de Fier, Manastur, Cluj-Napoca, Cluj",300,10.71,1,28
982,Garsoniera de închiriat zona Big Mănăștur,"Manastur, Cluj-Napoca, Cluj",300,10.71,1,28
1029,"Garsoniera 28 mp, Strada Porțile de Fier","Plopilor, Cluj-Napoca, Cluj",300,10.71,1,28
1068,"Garsoniera S-28mp+balcon, etaj 8\/10, str. Bucegi, nr.15, zona BIG","Strada Bucegi, Manastur, Cluj-Napoca, Cluj",300,10.71,1,28
707,De închiriat garsonieră în Zorilor,"Zorilor, Cluj-Napoca, Cluj",300,12,1,25
970,"inchiriez garsoniera 24mp Gradini Manastur, Cluj Napoca","Marasti, Cluj-Napoca, Cluj",300,12,1,25
2315,Dau în chirie garsonieră în Mărăști,"Marasti, Cluj-Napoca, Cluj",300,13.04,1,23
306,Inchiriez garsoniera,"Marasti, Cluj-Napoca, Cluj",300,13.64,1,22
504,Garsoniera de inchiriat,"Marasti, Cluj-Napoca, Cluj",300,13.64,1,22
1223,"Garsoniera de 22 mp, mobilata si utilata, zona B-dul. Muncii","Strada Ciucea, Iris, Cluj-Napoca, Cluj",300,13.64,1,22
2375,Inchiriez garsoniera,"Marasti, Cluj-Napoca, Cluj",300,14.29,1,21
112,OPORTUNITATE!! NOU!! Garsoniera/Str. Fabricii,"Iris, Cluj-Napoca, Cluj",300,15,1,20
328,Inchiriez garsoniera Fabricii 125A,"Marasti, Cluj-Napoca, Cluj",301.81,15.09,1,20
184,"Garsoniera 22 mp, Bulevardul Muncii","Iris, Cluj-Napoca, Cluj",303,13.77,1,22
1055,"Apartament la casa, pe strada Oasului","Iris, Cluj-Napoca, Cluj",310,7.75,1,40
946,"2 Camere, Zona Interservisan, Iulius Mall, Gheorgheni","Gheorgheni, Cluj-Napoca, Cluj",319,6.38,2,50
2328,"Inchiriez apartament la curte, parcare Andrei Muresanu-Gheorgheni","Marasti, Cluj-Napoca, Cluj",319,7.6,1,42
9,"OPORTUNITATE!GARSONIERA,MODERNA,BALCON,Zona Gheorgheni/Iulius Mall/Det","Gheorgheni, Cluj-Napoca, Cluj",319,11.39,1,28
1697,"Apartament 2 camere str.Campului, Manastur, zona de case, cu parcare","Strada Campului, Manastur, Cluj-Napoca, Cluj",320,5.71,2,56
407,"APARTAMENT CU 2 CAMERE, ZONA MANASTUR","Manastur, Cluj-Napoca, Cluj",320,5.82,2,55
470,"Apartament cu 2 camere, 55 mp, Aleea Gârbău","Gheorgheni, Cluj-Napoca, Cluj",320,5.82,2,55
1641,"Apartament decomandat, 2 camere, cartier Intre Lacuri","Intre Lacuri, Cluj-Napoca, Cluj",320,5.82,2,55
1322,"Dau in chirie apartament 2 camere Gheorgheni ,zona Interservisan","Marasti, Cluj-Napoca, Cluj",320,6.4,2,50
1833,"Apartament cu 2 camere, 50 mp, decomandat, zona strazii Clabucet","Aleea Clabucet, Manastur, Cluj-Napoca, Cluj",320,6.4,2,50
841,"Apartament 2camere(living cu bucatarie si dormitor), zona Campului","Strada Campului, Manastur, Cluj-Napoca, Cluj",320,6.67,2,48
1043,Apartament 2 camere / Bloc nou / Calea Baciului,"Marasti, Cluj-Napoca, Cluj",320,6.81,2,47
257,"Apartament 2 camere, Gheorgheni","Gheorgheni, Cluj-Napoca, Cluj",320,8,2,40
756,Apartament cu 1 camera | parcare | zona Liberty Park,"Dambul Rotund, Cluj-Napoca, Cluj",320,9.14,1,35
940,"Apartament in bloc nou, 1 camera, de închiriat, în Centru","Strada Remetea, Zorilor, Cluj-Napoca, Cluj",320,9.14,1,35
1701,Apartament 2 camere/ 35mp/ str. Garbau/ Manastur!,"Marasti, Cluj-Napoca, Cluj",320,9.14,2,35
769,Apartament cu 1 camera! Balcon inchis! Mobila noua! Manastur!,"Marasti, Cluj-Napoca, Cluj",320,9.7,1,33
862,"Apartament cu o camera, etaj 3, Manastur, zona Piata Flora","Calea Floresti, Manastur, Cluj-Napoca, Cluj",320,10,1,32
1143,garsoniera confort 1 finisata si utilata pe termen lung,"Marasti, Cluj-Napoca, Cluj",320,10,1,32
1210,"Apartament cu 2 camere, 30 mp, situat in cartierul Gheorgheni!","Strada Albac, Gheorgheni, Cluj-Napoca, Cluj",320,10.67,2,30
18,GARSONIERA/DETUNATA/IULIUS MALL/BALCON,"Gheorgheni, Cluj-Napoca, Cluj",320,11.43,1,28
48,Inchiriez Garsoniera DETUNATA,"Marasti, Cluj-Napoca, Cluj",320,11.43,1,28
915,Inchiriez garsionera str. Horea,"Marasti, Cluj-Napoca, Cluj",320,11.43,1,28
1131,Apartament 1 camera Manastur,"Strada Ravasului, Manastur, Cluj-Napoca, Cluj",320,11.43,1,28
1188,Apartament 1 camera Manastur,"Faget, Cluj-Napoca, Cluj",320,11.43,1,28
1351,"Garsoniera moderna, bloc lux, zona Hasdeu, aproape de UMF/USAMV","Zorilor, Cluj-Napoca, Cluj",320,11.43,1,28
107,OPORTUNITATE!! Garsoniera 22MP/Iris/Sinterom,"Iris, Cluj-Napoca, Cluj",320,14.55,1,22
913,"Garsoniera de 22mp, lux, zona strazii Calea Baciului","Calea Baciului, Dambul Rotund, Cluj-Napoca, Cluj",320,14.55,1,22
1201,Inchiriez apartament 2 camere,"Marasti, Cluj-Napoca, Cluj",321.93,5.55,2,58
122,Închiriez apartament 2 camere zona Vivo,"Marasti, Cluj-Napoca, Cluj",321.93,7.49,2,43
1292,"Apartament 2 camere, 40mp, zona Casa Piratilor","Aleea Garbau, Manastur, Cluj-Napoca, Cluj",325,8.12,2,40
1305,"De inchiriat apartament cu o camera, in cartierul Gruia!","Gruia, Cluj-Napoca, Cluj",325,8.12,1,40
2377,"Apartament 2 camere 35mp, Gheorgheni, zona Alverna SPA","Gheorgheni, Cluj-Napoca, Cluj",325,9.29,2,35
1206,"Apartament 2 camere, semidecomandate, 30mp, Gheorgheni, zona Hermes","Gheorgheni, Cluj-Napoca, Cluj",329,10.97,2,30
1250,Apartament cu 2 camere de inchiriat in zona Campului,"Manastur, Cluj-Napoca, Cluj",330,5.41,2,61
1242,Apartament decomandat- 2 camere- Manastur,"Manastur, Cluj-Napoca, Cluj",330,5.5,2,60
1614,Apartament 2 camere / Disponibil imediat / Parcare disponibilă,"Marasti, Cluj-Napoca, Cluj",330,6,2,55
205,Apartament de închiriat,"Marasti, Cluj-Napoca, Cluj",330,6.6,2,50
877,De închiriat / Apartamente moderne / Zona Calea Baciului,"Centru, Cluj-Napoca, Cluj",330,6.6,2,50
1257,Apartament 2 camere Gheorghenj,"Gheorgheni, Cluj-Napoca, Cluj",330,6.6,2,50
2180,De închiriat apartamente zona Calea Baciului - Petrom,"Marasti, Cluj-Napoca, Cluj",330,6.6,2,50
1233,Disponibil din 01 iunie / Apartament 2 camere,"Marasti, Cluj-Napoca, Cluj",330,6.88,2,48
2260,Apartament NOU 2 camere / De închiriat / Bloc nou,"Marasti, Cluj-Napoca, Cluj",330,7.02,2,47
1381,Apartament cu 2 Camere - Bloc Nou - Parcare exterioară - Str Stelelor,"Marasti, Cluj-Napoca, Cluj",330,7.17,2,46
2245,Apartament NOU 2 camere,"Marasti, Cluj-Napoca, Cluj",330,8.25,1,40
1194,"Apartament cu parcare, in zona Podului Ira","Someseni, Cluj-Napoca, Cluj",330,8.68,1,38
546,"Apartament 2 camere, Zona Gheorgheni/ P-ta Hermes","Gheorgheni, Cluj-Napoca, Cluj",330,9.43,2,35
1046,"2 camere, mobilat complet, in Gheorgheni, zona Albac","Gheorgheni, Cluj-Napoca, Cluj",330,9.43,2,35
317,Apartament 2 camere | Gheorgheni-Piata Hermes |,"Gheorgheni, Cluj-Napoca, Cluj",330,10,2,33
539,"APARTAMENT CU 2 CAMERE, ZONA PIATA HERMES , GHEORGHENI","Gheorgheni, Cluj-Napoca, Cluj",330,10,2,33
564,"Apartament 2 camere, Gheorgheni","Marasti, Cluj-Napoca, Cluj",330,10,2,33
1310,"2 camere, semidecomandat, cartierul GHEORGHENI, zona Hotel Royal","Gheorgheni, Cluj-Napoca, Cluj",330,11,2,30
2094,Apartament 2 camere / Bloc nou / Calea Baciului,"Marasti, Cluj-Napoca, Cluj",330,11,2,30
313,Persoana fizica închiriez garsoniera in Gheorgheni,"Marasti, Cluj-Napoca, Cluj",338.03,11.27,1,30
602,"2 Camere, Decomandat, Zona Minerva, McDonalds, Manastur","Manastur, Cluj-Napoca, Cluj",339,8.47,2,40
422,"Oportunitate!Garsoniera,RENOVATA,Zona Iulius Mall/Gheorgheni/Detunata","Gheorgheni, Cluj-Napoca, Cluj",339,12.11,1,28
2163,Calea Baciului - Blocuri Noi - Cheltuieli Mici - 1 sau 2 Dormitoare,"Marasti, Cluj-Napoca, Cluj",340,5.96,3,57
1921,Apartament semidecomandat de inchiriat- Gheorgheni,"Gheorgheni, Cluj-Napoca, Cluj",340,7.56,2,45
2348,P.F. inchiriez ap.1 camera in cart. Gheorgheni,"Marasti, Cluj-Napoca, Cluj",340,10.62,1,32
1378,Persoana Fizica inchiriez garsoniera zona BIG,"Marasti, Cluj-Napoca, Cluj",340,11.33,1,30
191,"2 camere, decomandat, mobilat modern, parcare, Buna Ziua","Becas, Cluj-Napoca, Cluj",349,7.76,2,45
171,"2 camere decomandate, modern mobilat, parcare, Cartierul Buna ziua","Buna Ziua, Cluj-Napoca, Cluj",349,9.97,2,35
650,"OPORTUNITATE! Ap 2 camere, PARCARE, Zona Buna Ziua/Mihai Romanul","Buna Ziua, Cluj-Napoca, Cluj",349,9.97,2,35
2220,Garsoniera in vila interbelica Cluj central str Iorga cart A Muresanu,"Marasti, Cluj-Napoca, Cluj",349,10.91,1,32
1969,"Apartament in bloc nou, 3 camere, de închiriat, în D.Rotund","Calea Baciului, Dambul Rotund, Cluj-Napoca, Cluj",350,5.07,3,69
190,"Apartament la casa, 2 camere, Piata Abator, zona Lukoil","Centru, Cluj-Napoca, Cluj",350,5.3,2,66
1429,Apartament 3 camere 64mp! Decomandat! Manstur! Zona Cîmpului! Parcare!,"Marasti, Cluj-Napoca, Cluj",350,5.47,3,64
1818,MRM Imobiliare inchiriaza apartament 2 camere Dambu Rotund,"Dambul Rotund, Cluj-Napoca, Cluj",350,5.74,2,61
1241,Apartament spatios cu 2 camere și 2 balcoane. Parcare,"Dambul Rotund, Cluj-Napoca, Cluj",350,5.83,2,60
2023,Apartament 2 camere Calea Floresti! Decomandat! La 2 min de statia BUS,"Marasti, Cluj-Napoca, Cluj",350,6.14,2,57
1609,350 Euro - Ap 2 Camere str Jupiter zona Calea Baciului Petrom,"Centru, Cluj-Napoca, Cluj",350,6.25,2,56
692,"2 camere decomandate, zona Grigorescu, Donath","Grigorescu, Cluj-Napoca, Cluj",350,6.36,2,55
796,"2 camere decomandate , Izlazului, Big, Manastur","Manastur, Cluj-Napoca, Cluj",350,6.36,2,55
1045,Apartament 2 camere str Jupiter - Calea Baciului,"Centru, Cluj-Napoca, Cluj",350,6.36,2,55
95,Apartament 2 camere | Decomandat | Manastur | 54 mp,"Manastur, Cluj-Napoca, Cluj",350,6.48,2,54
288,"2 dormitoare, decomandate, mobilat complet, in Zorilor zona Sigma","Zorilor, Cluj-Napoca, Cluj",350,6.48,2,54
560,"Ap 2 camere decomandate, Grigorescu, parcare","Grigorescu, Cluj-Napoca, Cluj",350,6.48,2,54
2221,"Str Jupiter - Baciu-Petrom, Ap 2 Camere Etaj 1 cu Parcare exterioară","Marasti, Cluj-Napoca, Cluj",350,6.48,2,54
717,Apartament 2 camere decomandate / Parcare privată inclusă,"Marasti, Cluj-Napoca, Cluj",350,6.73,2,52
943,"Apartament modern 2 camere, PARCARE, zona Roata Faget, Manastur","Manastur, Cluj-Napoca, Cluj",350,6.73,2,52
971,"Apartament 2 camere, 52 mp, imobil nou, zona Donath Park","Strada Donath, Grigorescu, Cluj-Napoca, Cluj",350,6.73,2,52
