,title,address,price,price_per_sqm,rooms,sqm
340,Decebal Calea Calarasilor Alba Iulia Piata Muncii Metrou 5 minute,"Decebal, Sectorul 3, Bucuresti",600.0,10.0,2,60.0
341,Garsoniera nemobilata - Militari Residence,"Rosu, Chiajna, Ilfov",181.09,6.04,1,30.0
342,Tatarasi Ateneu Apartament 3 camere decomandate,"Centru, Iasi, Iasi",549.0,6.95,3,79.0
343,Închiriez apartament regim hotelier 3 camera militari residence,"Militari, Sectorul 6, Bucuresti",50.3,0.64,3,78.0
344,"2 Camere,OZANA Proprietar","Aleea Taifunului, Theodor Pallady, Sectorul 3, Bucuresti",530.0,8.83,2,60.0
345,"AP. 2 CAMERE MALL BANEASA, MUTARE IMEDIATA, RENOVAT/CURAT, LOC PARCARE","Baneasa, Sectorul 1, Bucuresti",410.0,10.79,2,38.0
346,Inchiriez Garsoniera,"Titan, Sectorul 3, Bucuresti",270.0,7.5,1,36.0
347,Garsoniera decomandata zona Lujerului,"Militari, Sectorul 6, Bucuresti",265.0,6.62,1,40.0
348,Apartament 3 Camere Orhideea Gardens | Loc Parcare Subteran,"Calea Plevnei, Grozavesti, Sectorul 6, Bucuresti",900.0,7.5,3,120.0
349,Inchiriez ap 2 camere,"Salajan, Sectorul 3, Bucuresti",400.0,8.0,2,50.0
350,"MIHAI BRAVU METROU OBOR ETAJ 3, DECOMANDAT, MOBILAT.","Soseaua Mihai Bravu, Obor, Sectorul 2, Bucuresti",390.0,6.29,2,62.0
351,Pf inchiriez camera camin 12 mp bularga lateral de secția 5 politie,"Centru, Iasi, Iasi",140.64,11.72,1,12.0
352,2 Camere | Nerva Traian | AC | Central,"Strada Panait Cerna, Nerva Traian, Sectorul 3, Bucuresti",460.0,7.19,2,64.0
353,"Dorobanti , Beller | 3 Camere Decomandate | 2 Bai | Balcon | Bloc 86","Strada Calinescu George, Floreasca, Sectorul 1, Bucuresti",700.0,10.0,3,70.0
354,2 Camere | Barbu Vacarescu | Upground | Pipera | Sos Fabrica de Glucoz,"Pipera, Sectorul 2, Bucuresti",850.0,10.76,2,79.0
355,"Proprietar - apart. 3 camere Crângași, mobilat, utilat","Militari, Sectorul 6, Bucuresti",500.0,6.76,3,74.0
356,3 Camere | Cismigiu | Centrala Proprie | Terasa | 2 Bai | Spatios,"Strada Berzei, Victoriei, Sectorul 1, Bucuresti",800.0,8.0,3,100.0
357,"Cismigu/2 Camere /Centrala Proprie /Utilat, mobilat","Strada Berzei, Victoriei, Sectorul 1, Bucuresti",680.0,9.71,2,70.0
358,2 Camere | Obor | Colentina | Tei | Parcul Circului | Veranda Mall |,"Tei, Sectorul 2, Bucuresti",550.0,11.0,2,50.0
359,Iancului stradal Mihai Bravu inchiriere apartament 3 camere,"Soseaua Mihai Bravu, Vatra Luminoasa, Sectorul 2, Bucuresti",450.0,6.43,3,70.0
360,Chitila Mega Image bloc 2018 centrala balcon,"Soseaua Chitilei, Chitila, Sectorul 1, Bucuresti",400.0,7.55,2,53.0
361,Drumul Taberei Favorit apartament 3 camere decomandat 2 bai,"Drumul Taberei, Drumul Taberei, Sectorul 6, Bucuresti",450.0,5.62,3,80.0
362,Garsoniera de închiriat,"Centru, Iasi, Iasi",220.0,7.86,1,28.0
363,Garsoniera | Hils Pallady | Prima inchiriere | Centrala | Metrou,"Bulevardul Theodor Pallady, Theodor Pallady, Sectorul 3, Bucuresti",320.0,9.14,1,35.0
364,Apartament 1 camera tip studio,"Centru, Iasi, Iasi",279.0,9.0,1,31.0
365,Inchirieri Garsoniere Militari Veteranilor,"Strada Dealul Tugulea, Militari, Sectorul 6, Bucuresti",260.0,8.39,1,31.0
366,2 Camere | Calea Calarasilor-Muncii | Balcon | 69Mp,"Calea Calarasilor, Decebal, Sectorul 3, Bucuresti",500.0,7.25,2,69.0
367,"Garsoniera Titan, apropiere metrou, prima inchiriere","Titan, Sectorul 3, Bucuresti",310.0,8.16,1,38.0
368,"Apartament 3 camere, prima inchiriere, garaj subteran, zona Centrala","Strada Decebal, Centru, Cluj-Napoca, Cluj",950.0,13.19,3,72.0
369,2 camere Panduri - vedere panoramica proxim Marriott/metrou A Militara,"Rahova, Sectorul 5, Bucuresti",450.0,9.0,2,50.0
370,2 Camere | Rahova | Decomandat,"Soseaua Alexandriei, Rahova, Sectorul 5, Bucuresti",330.0,6.0,2,55.0
371,3 Camere | Splaiul Unirii | Mihai Bravu | Tineretului | Vacaresti | Vi,"Vitan, Sectorul 3, Bucuresti",1000.0,9.22,3,108.5
372,"Apartament 1 camera Valea Adanca , 37 metri, etaj 3 Cod:150792","Soseaua Nicolina, CUG, Iasi, Iasi",270.0,7.3,1,37.0
373,"Apartament 2 camere Tatarasi , 51 metri, etaj 4 Cod:150979","Bulevardul Tudor Vladimirescu, Tudor Vladimirescu, Iasi, Iasi",450.0,8.82,2,51.0
374,AP 1 CAM | LUX | GHEORGHENI,"Strada Bistritei, Gheorgheni, Cluj-Napoca, Cluj",420.0,12.0,1,35.0
375,Imobil Drumul Taberei – Tudor Vladimirescu - Inchiriere,"Drumul Taberei, Sectorul 6, Bucuresti",400.0,11.11,1,36.0
376,Inchiriez ap.2 camere,"Dambovita, Timisoara, Timis",390.0,7.36,2,53.0
377,Anunt actualizat. Ap 1 cam zona Piata Nicolina Kaufland,"Centru, Iasi, Iasi",241.45,6.9,1,35.0
378,"Apartament 3 camere nou , deosebit - persoana fizica","Valea Lupului, Valea Lupului, Iasi",650.0,7.93,3,82.0
379,Iancului | vatra luminoasa | 2camere | balcon | anvelopat |,"Soseaua Mihai Bravu, Vatra Luminoasa, Sectorul 2, Bucuresti",430.0,7.17,2,60.0
380,Inchiriez apartament in Berceni,"Berceni, Sectorul 4, Bucuresti",442.66,5.53,3,80.0
381,"Apartament 2 camere Bucurestii Noi, partial mobilat, prima inchiriere!","Bulevardul Bucurestii Noi, Pajura, Sectorul 1, Bucuresti",500.0,7.82,2,63.91
382,Hills Pallady | 2 Camere | Centrala | Parcare | Pet Friendly | Balcon,"Bulevardul Theodor Pallady, Theodor Pallady, Sectorul 3, Bucuresti",400.0,8.0,2,50.0
383,AP 2 CAM | LUX | ZONA IULIUS MALL,"Strada Bistritei, Gheorgheni, Cluj-Napoca, Cluj",500.0,12.5,2,40.0
384,Inchiriez apartament 3 camere zona Pallady,"Dobroesti, Dobroesti, Ilfov",650.0,6.84,3,95.0
385,"SX223, Dumbravita(Kaufland), Loc parcare, Mobilat Utilat","Dumbravita, Dumbravita, Timis",420.0,8.08,2,52.0
386,Apartament 2 Camere Arcul de Triumf Complex Rezidential Alia,"Domenii, Sectorul 1, Bucuresti",1100.0,14.67,2,75.0
387,"SX222 Giroc-Cartierul Florilor, Mobilat Utilat","Giroc, Timis",300.0,6.67,2,45.0
388,Inchiriez apartament 1 camera zona Vivo,"Marasti, Cluj-Napoca, Cluj",300.0,7.5,1,40.0
389,Apartament 2 Camere Vintage Bloc nou Incalzire centralizata,"Strada Priboiului, Giurgiului, Sectorul 4, Bucuresti",500.0,7.14,2,70.0
390,"Apartament luminos, multifunctional, ideal birouri/cabinet/notariat","Grivita, Sectorul 1, Bucuresti",2200.0,14.01,5,157.0
391,Inchiriez garsoniera de lux zona Prosper,"Rahova, Sectorul 5, Bucuresti",297.79,7.09,1,42.0
